HCHO_Reading,Location,Current_Date,Next_Date,STATION,LATITUDE,LONGITUDE,ELEVATION,PRCP,TAVG,TMAX,TMIN
0.0001465155258749,Colombo Proper,2021-12-14,2021-12-15,CEM00043466,6.9,79.867,7.0,1.24,80,86,75
0.0001465155258749,Nuwara Eliya Proper,2021-12-14,2021-12-15,CE000434730,6.967,80.767,1880.0,0.26,59,66,75
0.0001465155258749,Colombo Proper,2021-12-15,2021-12-16,CEM00043466,6.9,79.867,7.0,0.04,80,87,56
9.829105344649392e-05,Nuwara Eliya Proper,2021-12-15,2021-12-16,CE000434730,6.967,80.767,1880.0,0.08,59,63,56
9.829105344649392e-05,Colombo Proper,2021-12-16,2021-12-17,CEM00043466,6.9,79.867,7.0,0.0,82,90,76
9.760525530799496e-05,Nuwara Eliya Proper,2021-12-16,2021-12-17,CE000434730,6.967,80.767,1880.0,0.04,60,68,54
9.760525530799496e-05,Colombo Proper,2021-12-17,2021-12-18,CEM00043466,6.9,79.867,7.0,0.0,82,90,76
4.806909959697483e-05,Nuwara Eliya Proper,2021-12-17,2021-12-18,CE000434730,6.967,80.767,1880.0,0.0,61,68,55
9.303462975357216e-05,Colombo Proper,2021-12-18,2021-12-19,CEM00043466,6.9,79.867,7.0,0.0,82,90,76
0.000264661628072,Nuwara Eliya Proper,2021-12-18,2021-12-19,CE000434730,6.967,80.767,1880.0,0.0,62,69,54
0.000264661628072,Colombo Proper,2021-12-19,2021-12-20,CEM00043466,6.9,79.867,7.0,0.0,83,89,54
0.000264661628072,Nuwara Eliya Proper,2021-12-19,2021-12-20,CE000434730,6.967,80.767,1880.0,0.69,58,68,72
1.6750675888485124e-05,Colombo Proper,2021-12-20,2021-12-21,CEM00043466,6.9,79.867,7.0,0.0,83,91,75
6.302742192158857e-05,Nuwara Eliya Proper,2021-12-20,2021-12-21,CE000434730,6.967,80.767,1880.0,0.0,60,70,45
0.0001723132693212,Colombo Proper,2021-12-21,2021-12-22,CEM00043466,6.9,79.867,7.0,0.0,82,89,77
0.0002061143924184,Nuwara Eliya Proper,2021-12-21,2021-12-22,CE000434730,6.967,80.767,1880.0,0.0,59,69,77
0.0002061143924184,Colombo Proper,2021-12-22,2021-12-23,CEM00043466,6.9,79.867,7.0,0.0,82,90,75
0.000136848831066,Nuwara Eliya Proper,2021-12-22,2021-12-23,CE000434730,6.967,80.767,1880.0,0.0,60,70,47
0.0003023733775554,Colombo Proper,2021-12-23,2021-12-24,CEM00043466,6.9,79.867,7.0,0.0,81,89,74
3.77978573665725e-05,Nuwara Eliya Proper,2021-12-23,2021-12-24,CE000434730,6.967,80.767,1880.0,0.01,59,70,46
0.0002349150910121,Colombo Proper,2021-12-24,2021-12-25,CEM00043466,6.9,79.867,7.0,0.0,80,89,71
6.854709364578421e-05,Nuwara Eliya Proper,2021-12-24,2021-12-25,CE000434730,6.967,80.767,1880.0,0.0,58,89,43
0.0002188203025084,Colombo Proper,2021-12-25,2021-12-26,CEM00043466,6.9,79.867,7.0,0.0,80,88,72
0.0001750378834578,Nuwara Eliya Proper,2021-12-25,2021-12-26,CE000434730,6.967,80.767,1880.0,0.0,60,69,42
0.0003354193959285,Colombo Proper,2021-12-26,2021-12-27,CEM00043466,6.9,79.867,7.0,0.0,80,87,71
0.0001111890456777,Nuwara Eliya Proper,2021-12-26,2021-12-27,CE000434730,6.967,80.767,1880.0,0.0,58,68,71
0.0002449520763396,Colombo Proper,2021-12-27,2021-12-28,CEM00043466,6.9,79.867,7.0,0.0,82,90,73
8.707561503487014e-05,Nuwara Eliya Proper,2021-12-27,2021-12-28,CE000434730,6.967,80.767,1880.0,0.0,55,69,40
0.0002450576515296,Colombo Proper,2021-12-28,2021-12-29,CEM00043466,6.9,79.867,7.0,0.0,82,90,73
0.0001460494741937,Nuwara Eliya Proper,2021-12-28,2021-12-29,CE000434730,6.967,80.767,1880.0,0.0,56,69,42
0.0001861325651091,Colombo Proper,2021-12-29,2021-12-30,CEM00043466,6.9,79.867,7.0,0.0,82,90,76
5.593925007572945e-05,Nuwara Eliya Proper,2021-12-29,2021-12-30,CE000434730,6.967,80.767,1880.0,0.0,58,67,41
0.0001274425730867,Colombo Proper,2021-12-30,2021-12-31,CEM00043466,6.9,79.867,7.0,0.0,81,89,75
0.0001157977655242,Nuwara Eliya Proper,2021-12-30,2021-12-31,CE000434730,6.967,80.767,1880.0,0.0,61,69,54
0.0001457829379557,Colombo Proper,2021-12-31,2022-01-01,CEM00043466,6.9,79.867,7.0,0.12,81,88,74
0.0002732007578602,Nuwara Eliya Proper,2021-12-31,2022-01-01,CE000434730,6.967,80.767,1880.0,0.04,58,63,55
0.0002732007578602,Colombo Proper,2022-01-01,2022-01-02,CEM00043466,6.9,79.867,7.0,0.01,81,89,75
-9.656306209314945e-05,Nuwara Eliya Proper,2022-01-01,2022-01-02,CE000434730,6.967,80.767,1880.0,0.06,61,70,55
0.0002140030529972,Colombo Proper,2022-01-02,2022-01-03,CEM00043466,6.9,79.867,7.0,0.0,82,90,76
8.811097408314434e-05,Nuwara Eliya Proper,2022-01-02,2022-01-03,CE000434730,6.967,80.767,1880.0,0.02,59,63,57
8.311941406538581e-05,Colombo Proper,2022-01-03,2022-01-04,CEM00043466,6.9,79.867,7.0,0.3,80,90,76
8.311941406538581e-05,Nuwara Eliya Proper,2022-01-03,2022-01-04,CE000434730,6.967,80.767,1880.0,0.13,59,62,57
8.311941406538581e-05,Colombo Proper,2022-01-04,2022-01-05,CEM00043466,6.9,79.867,7.0,0.29,81,88,74
-2.2687453550778574e-05,Nuwara Eliya Proper,2022-01-04,2022-01-05,CE000434730,6.967,80.767,1880.0,0.02,60,66,54
0.0003065800440365,Colombo Proper,2022-01-06,2022-01-07,CEM00043466,6.9,79.867,7.0,0.0,83,92,76
0.0001481951102967,Nuwara Eliya Proper,2022-01-06,2022-01-07,CE000434730,6.967,80.767,1880.0,0.57,59,68,52
0.0001481951102967,Colombo Proper,2022-01-07,2022-01-08,CEM00043466,6.9,79.867,7.0,0.0,84,93,76
6.382459631234894e-05,Nuwara Eliya Proper,2022-01-07,2022-01-08,CE000434730,6.967,80.767,1880.0,0.02,62,68,50
0.0001524755032041,Colombo Proper,2022-01-08,2022-01-09,CEM00043466,6.9,79.867,7.0,0.0,82,68,76
6.333697018267769e-05,Nuwara Eliya Proper,2022-01-08,2022-01-09,CE000434730,6.967,80.767,1880.0,0.0,59,90,49
0.0001452068254391,Colombo Proper,2022-01-09,2022-01-10,CEM00043466,6.9,79.867,7.0,0.0,81,94,76
0.0001452068254391,Nuwara Eliya Proper,2022-01-09,2022-01-10,CE000434730,6.967,80.767,1880.0,0.04,58,68,56
0.0001452068254391,Colombo Proper,2022-01-10,2022-01-11,CEM00043466,6.9,79.867,7.0,0.01,80,68,76
0.0001899772027525,Nuwara Eliya Proper,2022-01-10,2022-01-11,CE000434730,6.967,80.767,1880.0,0.12,60,94,55
0.0003054543679779,Nuwara Eliya Proper,2022-01-12,2022-01-13,CE000434730,6.967,80.767,1880.0,0.0,60,94,52
0.0003054543679779,Colombo Proper,2022-01-13,2022-01-14,CEM00043466,6.9,79.867,7.0,0.0,83,90,77
0.0002583368599955,Nuwara Eliya Proper,2022-01-13,2022-01-14,CE000434730,6.967,80.767,1880.0,0.02,61,70,53
0.0002583368599955,Colombo Proper,2022-01-14,2022-01-15,CEM00043466,6.9,79.867,7.0,0.0,83,90,77
0.0002104716844552,Nuwara Eliya Proper,2022-01-14,2022-01-15,CE000434730,6.967,80.767,1880.0,0.0,60,71,50
0.0003012163982798,Colombo Proper,2022-01-16,2022-01-17,CEM00043466,6.9,79.867,7.0,0.09,83,89,77
0.0002245215608628,Nuwara Eliya Proper,2022-01-16,2022-01-17,CE000434730,6.967,80.767,1880.0,0.0,61,68,49
0.0002245215608628,Colombo Proper,2022-01-17,2022-01-18,CEM00043466,6.9,79.867,7.0,0.0,81,68,76
-0.000142136378892,Nuwara Eliya Proper,2022-01-17,2022-01-18,CE000434730,6.967,80.767,1880.0,0.0,58,68,76
0.0002202367958394,Colombo Proper,2022-01-19,2022-01-20,CEM00043466,6.9,79.867,7.0,0.0,82,93,77
0.0001283329709802,Nuwara Eliya Proper,2022-01-19,2022-01-20,CE000434730,6.967,80.767,1880.0,0.0,59,93,50
0.0001378500427185,Colombo Proper,2022-01-21,2022-01-22,CEM00043466,6.9,79.867,7.0,0.0,79,90,68
9.59334189264278e-05,Nuwara Eliya Proper,2022-01-21,2022-01-22,CE000434730,6.967,80.767,1880.0,0.0,59,70,46
0.0002774606877738,Colombo Proper,2022-01-22,2022-01-23,CEM00043466,6.9,79.867,7.0,0.0,79,70,69
0.0002013388047546,Nuwara Eliya Proper,2022-01-22,2022-01-23,CE000434730,6.967,80.767,1880.0,0.0,56,70,69
0.0001713171485826,Colombo Proper,2022-01-24,2022-01-25,CEM00043466,6.9,79.867,7.0,0.0,78,70,70
0.0002131139722477,Colombo Proper,2022-01-26,2022-01-27,CEM00043466,6.9,79.867,7.0,0.0,79,95,74
0.0001756174805165,Nuwara Eliya Proper,2022-01-26,2022-01-27,CE000434730,6.967,80.767,1880.0,0.0,57,95,45
0.0001962702964588,Colombo Proper,2022-01-28,2022-01-29,CEM00043466,6.9,79.867,7.0,0.0,81,95,74
-6.255603228577604e-06,Nuwara Eliya Proper,2022-01-28,2022-01-29,CE000434730,6.967,80.767,1880.0,0.0,56,95,45
0.0003165519454832,Colombo Proper,2022-01-30,2022-01-31,CEM00043466,6.9,79.867,7.0,0.0,81,88,76
-3.220133533719095e-05,Nuwara Eliya Proper,2022-01-30,2022-01-31,CE000434730,6.967,80.767,1880.0,0.0,58,88,47
0.0002954652333051,Colombo Proper,2022-01-31,2022-02-01,CEM00043466,6.9,79.867,7.0,0.0,82,88,78
0.0002924048942024,Nuwara Eliya Proper,2022-01-31,2022-02-01,CE000434730,6.967,80.767,1880.0,0.0,60,96,78
0.000246901572451,Colombo Proper,2022-02-02,2022-02-03,CEM00043466,6.9,79.867,7.0,0.0,81,96,74
3.582195972256424e-07,Colombo Proper,2022-02-03,2022-02-04,CEM00043466,6.9,79.867,7.0,0.0,79,87,74
7.504399569051451e-05,Nuwara Eliya Proper,2022-02-03,2022-02-04,CE000434730,6.967,80.767,1880.0,0.0,57,71,47
0.0002059841821031,Colombo Proper,2022-02-04,2022-02-05,CEM00043466,6.9,79.867,7.0,0.0,82,87,74
4.703003261100508e-05,Nuwara Eliya Proper,2022-02-04,2022-02-05,CE000434730,6.967,80.767,1880.0,0.0,61,72,47
0.0003386893965323,Colombo Proper,2022-02-05,2022-02-06,CEM00043466,6.9,79.867,7.0,0.0,81,72,75
0.0003741742613115,Colombo Proper,2022-02-07,2022-02-08,CEM00043466,6.9,79.867,7.0,0.0,80,93,76
0.000149502735288,Colombo Proper,2022-02-08,2022-02-09,CEM00043466,6.9,79.867,7.0,0.0,82,91,73
0.0002932414859561,Nuwara Eliya Proper,2022-02-08,2022-02-09,CE000434730,6.967,80.767,1880.0,0.0,61,71,47
0.0002932414859561,Colombo Proper,2022-02-09,2022-02-10,CEM00043466,6.9,79.867,7.0,0.0,82,93,75
0.0002307378547026,Nuwara Eliya Proper,2022-02-09,2022-02-10,CE000434730,6.967,80.767,1880.0,0.0,60,72,51
0.0002307378547026,Colombo Proper,2022-02-10,2022-02-11,CEM00043466,6.9,79.867,7.0,0.0,81,72,51
0.0002492903007505,Colombo Proper,2022-02-12,2022-02-13,CEM00043466,6.9,79.867,7.0,0.01,81,90,76
0.0001832808502081,Nuwara Eliya Proper,2022-02-12,2022-02-13,CE000434730,6.967,80.767,1880.0,0.0,63,70,54
0.0001832808502081,Colombo Proper,2022-02-13,2022-02-14,CEM00043466,6.9,79.867,7.0,0.76,78,70,75
6.943415445256418e-05,Nuwara Eliya Proper,2022-02-13,2022-02-14,CE000434730,6.967,80.767,1880.0,0.65,60,90,56
6.943415445256418e-05,Colombo Proper,2022-02-14,2022-02-15,CEM00043466,6.9,79.867,7.0,0.0,81,92,76
0.0002449527091536,Nuwara Eliya Proper,2022-02-14,2022-02-15,CE000434730,6.967,80.767,1880.0,0.02,59,71,76
0.0003118394644699,Colombo Proper,2022-02-16,2022-02-17,CEM00043466,6.9,79.867,7.0,0.0,79,71,71
2.189217788668978e-05,Nuwara Eliya Proper,2022-02-16,2022-02-17,CE000434730,6.967,80.767,1880.0,0.0,60,71,52
0.0002989926916197,Colombo Proper,2022-02-18,2022-02-19,CEM00043466,6.9,79.867,7.0,0.0,81,71,76
0.0002989926916197,Nuwara Eliya Proper,2022-02-18,2022-02-19,CE000434730,6.967,80.767,1880.0,0.0,60,71,49
0.0002989926916197,Colombo Proper,2022-02-19,2022-02-20,CEM00043466,6.9,79.867,7.0,0.0,80,95,49
0.0001678363707651,Nuwara Eliya Proper,2022-02-19,2022-02-20,CE000434730,6.967,80.767,1880.0,0.15,57,95,74
0.0002638510676236,Colombo Proper,2022-02-21,2022-02-22,CEM00043466,6.9,79.867,7.0,0.0,83,95,78
9.75711753340983e-05,Nuwara Eliya Proper,2022-02-21,2022-02-22,CE000434730,6.967,80.767,1880.0,0.0,61,95,52
9.75711753340983e-05,Colombo Proper,2022-02-22,2022-02-23,CEM00043466,6.9,79.867,7.0,0.0,84,90,79
0.0001917515974617,Nuwara Eliya Proper,2022-02-22,2022-02-23,CE000434730,6.967,80.767,1880.0,0.0,59,71,49
4.121762150430474e-05,Nuwara Eliya Proper,2022-02-24,2022-02-25,CE000434730,6.967,80.767,1880.0,0.07,59,93,53
0.0003047658858295,Colombo Proper,2022-02-25,2022-02-26,CEM00043466,6.9,79.867,7.0,0.05,85,91,78
-4.061309683184984e-05,Nuwara Eliya Proper,2022-02-25,2022-02-26,CE000434730,6.967,80.767,1880.0,0.0,62,68,52
0.0001869507970714,Colombo Proper,2022-02-27,2022-02-28,CEM00043466,6.9,79.867,7.0,0.12,80,68,74
6.179670672577967e-05,Nuwara Eliya Proper,2022-02-27,2022-02-28,CE000434730,6.967,80.767,1880.0,0.06,56,68,74
0.000168170568242,Colombo Proper,2022-02-28,2022-03-01,CEM00043466,6.9,79.867,7.0,0.0,83,63,75
2.0587229344284576e-05,Nuwara Eliya Proper,2022-02-28,2022-03-01,CE000434730,6.967,80.767,1880.0,0.0,58,63,45
0.0001306083742627,Nuwara Eliya Proper,2022-03-02,2022-03-03,CE000434730,6.967,80.767,1880.0,0.0,58,63,45
0.0001306083742627,Colombo Proper,2022-03-03,2022-03-04,CEM00043466,6.9,79.867,7.0,0.0,86,93,79
0.0001306083742627,Nuwara Eliya Proper,2022-03-03,2022-03-04,CE000434730,6.967,80.767,1880.0,0.17,60,64,55
0.0001306083742627,Colombo Proper,2022-03-04,2022-03-05,CEM00043466,6.9,79.867,7.0,0.0,83,64,79
0.0002367314640597,Nuwara Eliya Proper,2022-03-04,2022-03-05,CE000434730,6.967,80.767,1880.0,0.0,60,95,54
0.0002367314640597,Colombo Proper,2022-03-05,2022-03-06,CEM00043466,6.9,79.867,7.0,0.0,83,90,77
0.0001550235877502,Nuwara Eliya Proper,2022-03-05,2022-03-06,CE000434730,6.967,80.767,1880.0,0.03,60,70,77
0.0003741742613115,Colombo Proper,2022-03-09,2022-03-10,CEM00043466,6.9,79.867,7.0,0.02,83,90,76
7.428724563068309e-05,Nuwara Eliya Proper,2022-03-09,2022-03-10,CE000434730,6.967,80.767,1880.0,0.0,61,71,51
7.428724563068309e-05,Colombo Proper,2022-03-10,2022-03-11,CEM00043466,6.9,79.867,7.0,0.0,85,90,78
3.517861110649411e-05,Nuwara Eliya Proper,2022-03-10,2022-03-11,CE000434730,6.967,80.767,1880.0,0.0,63,73,50
0.0003640472679822,Colombo Proper,2022-03-11,2022-03-12,CEM00043466,6.9,79.867,7.0,0.0,82,73,50
0.0002525573366176,Colombo Proper,2022-03-12,2022-03-13,CEM00043466,6.9,79.867,7.0,0.04,77,90,76
0.0002423098280679,Nuwara Eliya Proper,2022-03-12,2022-03-13,CE000434730,6.967,80.767,1880.0,0.01,61,70,55
0.0002066257028107,Colombo Proper,2022-03-14,2022-03-15,CEM00043466,6.9,79.867,7.0,0.8,80,70,76
0.0001541588842007,Nuwara Eliya Proper,2022-03-14,2022-03-15,CE000434730,6.967,80.767,1880.0,0.0,59,95,76
0.0001408299017965,Colombo Proper,2022-03-17,2022-03-18,CEM00043466,6.9,79.867,7.0,0.0,83,90,75
0.000186049657006,Nuwara Eliya Proper,2022-03-17,2022-03-18,CE000434730,6.967,80.767,1880.0,0.0,61,72,55
0.0002239801836584,Colombo Proper,2022-03-21,2022-03-22,CEM00043466,6.9,79.867,7.0,0.0,85,89,80
9.910284292589868e-05,Nuwara Eliya Proper,2022-03-21,2022-03-22,CE000434730,6.967,80.767,1880.0,0.0,63,74,80
9.18776857829536e-05,Colombo Proper,2022-03-23,2022-03-24,CEM00043466,6.9,79.867,7.0,0.0,84,74,80
0.000159676876316,Nuwara Eliya Proper,2022-03-23,2022-03-24,CE000434730,6.967,80.767,1880.0,0.0,61,98,51
5.082805746928608e-05,Colombo Proper,2022-03-26,2022-03-27,CEM00043466,6.9,79.867,7.0,0.0,84,89,78
6.374579192599576e-05,Nuwara Eliya Proper,2022-03-26,2022-03-27,CE000434730,6.967,80.767,1880.0,0.04,62,74,50
0.000249042049217,Colombo Proper,2022-03-27,2022-03-28,CEM00043466,6.9,79.867,7.0,0.0,83,74,79
8.773774640937154e-05,Nuwara Eliya Proper,2022-03-27,2022-03-28,CE000434730,6.967,80.767,1880.0,0.0,58,94,51
0.0001312764973352,Colombo Proper,2022-03-30,2022-03-31,CEM00043466,6.9,79.867,7.0,0.0,83,94,79
0.0001555551093327,Nuwara Eliya Proper,2022-03-30,2022-03-31,CE000434730,6.967,80.767,1880.0,0.0,62,72,53
0.0001555551093327,Colombo Proper,2022-03-31,2022-04-01,CEM00043466,6.9,79.867,7.0,0.0,84,91,77
0.0001787147873759,Nuwara Eliya Proper,2022-03-31,2022-04-01,CE000434730,6.967,80.767,1880.0,0.14,62,73,49
0.0001761931928653,Colombo Proper,2022-04-01,2022-04-02,CEM00043466,6.9,79.867,7.0,0.0,82,94,74
0.0001405963998943,Nuwara Eliya Proper,2022-04-01,2022-04-02,CE000434730,6.967,80.767,1880.0,0.0,62,73,49
0.0001405963998943,Colombo Proper,2022-04-02,2022-04-03,CEM00043466,6.9,79.867,7.0,0.01,85,91,78
0.0001703569748149,Nuwara Eliya Proper,2022-04-02,2022-04-03,CE000434730,6.967,80.767,1880.0,0.0,62,69,78
0.0001703569748149,Colombo Proper,2022-04-03,2022-04-04,CEM00043466,6.9,79.867,7.0,0.0,84,90,75
5.7599076868455925e-05,Nuwara Eliya Proper,2022-04-03,2022-04-04,CE000434730,6.967,80.767,1880.0,0.48,61,71,54
0.0002297686056303,Colombo Proper,2022-04-04,2022-04-05,CEM00043466,6.9,79.867,7.0,0.06,83,91,78
8.276620360579048e-05,Nuwara Eliya Proper,2022-04-04,2022-04-05,CE000434730,6.967,80.767,1880.0,0.11,61,71,51
4.9991247948800566e-05,Colombo Proper,2022-04-05,2022-04-06,CEM00043466,6.9,79.867,7.0,0.0,81,90,51
3.3781982985327204e-05,Nuwara Eliya Proper,2022-04-05,2022-04-06,CE000434730,6.967,80.767,1880.0,1.09,61,73,73
0.0001629930408066,Colombo Proper,2022-04-06,2022-04-07,CEM00043466,6.9,79.867,7.0,0.18,82,90,75
0.0001857936875374,Nuwara Eliya Proper,2022-04-06,2022-04-07,CE000434730,6.967,80.767,1880.0,1.16,59,70,52
0.0001857936875374,Colombo Proper,2022-04-07,2022-04-08,CEM00043466,6.9,79.867,7.0,0.0,85,92,76
0.0001857936875374,Nuwara Eliya Proper,2022-04-07,2022-04-08,CE000434730,6.967,80.767,1880.0,0.34,63,71,53
0.0001857936875374,Colombo Proper,2022-04-08,2022-04-09,CEM00043466,6.9,79.867,7.0,1.78,77,87,53
0.0001857936875374,Nuwara Eliya Proper,2022-04-08,2022-04-09,CE000434730,6.967,80.767,1880.0,1.13,59,69,53
0.0001857936875374,Colombo Proper,2022-04-09,2022-04-10,CEM00043466,6.9,79.867,7.0,0.9,80,86,73
0.0001070883098265,Nuwara Eliya Proper,2022-04-09,2022-04-10,CE000434730,6.967,80.767,1880.0,0.77,60,70,53
0.0001070883098265,Colombo Proper,2022-04-10,2022-04-11,CEM00043466,6.9,79.867,7.0,4.8,77,79,73
0.0001070883098265,Nuwara Eliya Proper,2022-04-10,2022-04-11,CE000434730,6.967,80.767,1880.0,0.21,60,66,57
0.0001070883098265,Colombo Proper,2022-04-11,2022-04-12,CEM00043466,6.9,79.867,7.0,0.52,81,87,74
0.0001070883098265,Nuwara Eliya Proper,2022-04-11,2022-04-12,CE000434730,6.967,80.767,1880.0,0.09,64,71,56
0.0001070883098265,Colombo Proper,2022-04-12,2022-04-13,CEM00043466,6.9,79.867,7.0,1.5,81,89,56
0.0003044717250423,Nuwara Eliya Proper,2022-04-12,2022-04-13,CE000434730,6.967,80.767,1880.0,0.01,61,72,73
0.0003044717250423,Colombo Proper,2022-04-13,2022-04-14,CEM00043466,6.9,79.867,7.0,0.24,82,89,76
8.205374538833605e-05,Nuwara Eliya Proper,2022-04-13,2022-04-14,CE000434730,6.967,80.767,1880.0,0.67,62,72,54
8.205374538833605e-05,Colombo Proper,2022-04-14,2022-04-15,CEM00043466,6.9,79.867,7.0,0.6,84,89,76
2.0413560925639723e-05,Nuwara Eliya Proper,2022-04-14,2022-04-15,CE000434730,6.967,80.767,1880.0,0.02,63,74,56
7.748130993148584e-05,Colombo Proper,2022-04-15,2022-04-16,CEM00043466,6.9,79.867,7.0,0.0,85,90,79
8.630860739140177e-05,Nuwara Eliya Proper,2022-04-15,2022-04-16,CE000434730,6.967,80.767,1880.0,0.04,63,75,55
0.0001515852218265,Colombo Proper,2022-04-16,2022-04-17,CEM00043466,6.9,79.867,7.0,0.0,85,90,79
-2.230671451419638e-05,Nuwara Eliya Proper,2022-04-16,2022-04-17,CE000434730,6.967,80.767,1880.0,0.83,63,74,53
7.891535287230517e-05,Colombo Proper,2022-04-17,2022-04-18,CEM00043466,6.9,79.867,7.0,0.0,84,89,79
0.000118469092445,Nuwara Eliya Proper,2022-04-17,2022-04-18,CE000434730,6.967,80.767,1880.0,0.35,61,71,79
0.000118469092445,Colombo Proper,2022-04-18,2022-04-19,CEM00043466,6.9,79.867,7.0,0.0,84,89,79
0.000118469092445,Nuwara Eliya Proper,2022-04-18,2022-04-19,CE000434730,6.967,80.767,1880.0,0.11,63,72,53
4.074896055243247e-05,Colombo Proper,2022-04-19,2022-04-20,CEM00043466,6.9,79.867,7.0,0.17,83,86,81
4.074896055243247e-05,Nuwara Eliya Proper,2022-04-19,2022-04-20,CE000434730,6.967,80.767,1880.0,0.0,63,71,55
0.0001613819998512,Colombo Proper,2022-04-20,2022-04-21,CEM00043466,6.9,79.867,7.0,2.47,84,90,78
0.0002412546885316,Nuwara Eliya Proper,2022-04-20,2022-04-21,CE000434730,6.967,80.767,1880.0,0.0,62,73,54
0.0002217156450816,Colombo Proper,2022-04-21,2022-04-22,CEM00043466,6.9,79.867,7.0,1.01,84,89,79
0.0002217156450816,Nuwara Eliya Proper,2022-04-21,2022-04-22,CE000434730,6.967,80.767,1880.0,0.0,63,71,53
0.0002217156450816,Colombo Proper,2022-04-22,2022-04-23,CEM00043466,6.9,79.867,7.0,0.0,83,90,55
0.0001954804763636,Nuwara Eliya Proper,2022-04-22,2022-04-23,CE000434730,6.967,80.767,1880.0,0.0,61,72,55
0.0001954804763636,Colombo Proper,2022-04-23,2022-04-24,CEM00043466,6.9,79.867,7.0,0.43,83,89,77
-1.3009315422438582e-05,Nuwara Eliya Proper,2022-04-23,2022-04-24,CE000434730,6.967,80.767,1880.0,0.59,60,66,54
0.0001030413872639,Colombo Proper,2022-04-24,2022-04-25,CEM00043466,6.9,79.867,7.0,0.0,85,90,78
0.0001030413872639,Nuwara Eliya Proper,2022-04-24,2022-04-25,CE000434730,6.967,80.767,1880.0,0.61,62,72,55
0.0001030413872639,Colombo Proper,2022-04-25,2022-04-26,CEM00043466,6.9,79.867,7.0,0.0,83,89,78
0.0001454763492164,Nuwara Eliya Proper,2022-04-25,2022-04-26,CE000434730,6.967,80.767,1880.0,0.0,62,71,54
0.0001454763492164,Colombo Proper,2022-04-26,2022-04-27,CEM00043466,6.9,79.867,7.0,0.17,85,90,79
9.885818983883048e-05,Nuwara Eliya Proper,2022-04-26,2022-04-27,CE000434730,6.967,80.767,1880.0,0.0,63,73,54
9.885818983883048e-05,Colombo Proper,2022-04-27,2022-04-28,CEM00043466,6.9,79.867,7.0,0.0,84,90,78
1.2590463897989553e-05,Nuwara Eliya Proper,2022-04-27,2022-04-28,CE000434730,6.967,80.767,1880.0,0.0,65,74,54
0.0001702247955731,Colombo Proper,2022-04-28,2022-04-29,CEM00043466,6.9,79.867,7.0,2.8,83,90,77
0.0001210862777433,Nuwara Eliya Proper,2022-04-28,2022-04-29,CE000434730,6.967,80.767,1880.0,0.0,62,74,55
0.0001210862777433,Colombo Proper,2022-04-29,2022-04-30,CEM00043466,6.9,79.867,7.0,0.02,85,90,77
0.000228682853507,Nuwara Eliya Proper,2022-04-29,2022-04-30,CE000434730,6.967,80.767,1880.0,0.51,61,72,54
0.0001227727663618,Colombo Proper,2022-04-30,2022-05-01,CEM00043466,6.9,79.867,7.0,0.52,86,91,79
1.519686820808881e-05,Nuwara Eliya Proper,2022-04-30,2022-05-01,CE000434730,6.967,80.767,1880.0,0.28,64,72,55
0.0003741742613115,Colombo Proper,2022-05-01,2022-05-02,CEM00043466,6.9,79.867,7.0,0.5,86,88,81
2.5120632799905263e-05,Nuwara Eliya Proper,2022-05-01,2022-05-02,CE000434730,6.967,80.767,1880.0,0.09,62,70,81
2.5120632799905263e-05,Colombo Proper,2022-05-02,2022-05-03,CEM00043466,6.9,79.867,7.0,0.14,87,90,82
0.000250341700465,Nuwara Eliya Proper,2022-05-02,2022-05-03,CE000434730,6.967,80.767,1880.0,0.0,64,72,58
0.000255781741749,Colombo Proper,2022-05-03,2022-05-04,CEM00043466,6.9,79.867,7.0,0.02,87,93,84
0.00013243249007,Nuwara Eliya Proper,2022-05-03,2022-05-04,CE000434730,6.967,80.767,1880.0,0.0,64,74,84
0.00013243249007,Colombo Proper,2022-05-04,2022-05-05,CEM00043466,6.9,79.867,7.0,0.0,87,91,82
0.0002784503761985,Nuwara Eliya Proper,2022-05-04,2022-05-05,CE000434730,6.967,80.767,1880.0,0.0,63,74,54
0.0002784503761985,Colombo Proper,2022-05-05,2022-05-06,CEM00043466,6.9,79.867,7.0,0.09,84,90,57
0.000115566864403,Nuwara Eliya Proper,2022-05-05,2022-05-06,CE000434730,6.967,80.767,1880.0,0.0,63,72,57
0.0001837968925625,Colombo Proper,2022-05-06,2022-05-07,CEM00043466,6.9,79.867,7.0,1.79,85,90,76
4.396459990675135e-05,Nuwara Eliya Proper,2022-05-06,2022-05-07,CE000434730,6.967,80.767,1880.0,0.0,62,72,76
0.0001245789879718,Colombo Proper,2022-05-07,2022-05-08,CEM00043466,6.9,79.867,7.0,0.0,87,90,79
0.0001444692009791,Nuwara Eliya Proper,2022-05-07,2022-05-08,CE000434730,6.967,80.767,1880.0,0.0,64,72,55
5.518234660453233e-05,Colombo Proper,2022-05-08,2022-05-09,CEM00043466,6.9,79.867,7.0,0.0,87,90,84
0.0002736832600715,Nuwara Eliya Proper,2022-05-08,2022-05-09,CE000434730,6.967,80.767,1880.0,0.0,63,69,56
0.0002736832600715,Colombo Proper,2022-05-09,2022-05-10,CEM00043466,6.9,79.867,7.0,0.0,86,90,56
